_id,results.Array_sum_reduce.performance,results.Array_sum_reduce.rme,results.Array_sum_for.performance,results.Array_sum_for.rme,results.Array_sum_for_of.performance,results.Array_sum_for_of.rme,results.Array_sum_recursive.performance,results.Array_sum_recursive.rme,results.Uint32_sum_reduce.performance,results.Uint32_sum_reduce.rme,results.Uint32_sum_for.performance,results.Uint32_sum_for.rme,results.Uint32_sum_for_of.performance,results.Uint32_sum_for_of.rme,results.Uint32_sum_recursive.performance,results.Uint32_sum_recursive.rme,subject.name,subject.value
5fd3ce8e2010da421cf30af9,5901212.875690839,4.25249832217658,6313863.257832449,0.2197010951451019,4752492.731470431,1.3642390053675373,711463.4573097321,0.4936565862130348,505556.62519759964,0.3938537299954754,8096097.535351078,1.6679426122010441,3476823.454111671,6.66452830949926,642033.0687841049,2.674213955856398,array_size,178
5fd3ce8e2010da421cf30afd,1230699.4542146777,0.6638165831532746,1273957.8257882118,0.2922805500707204,938815.0579070849,1.1346621863053292,112993.20505860761,0.23903090580892367,98862.40053804495,0.24141312847920848,1564229.1142942791,0.16672349760682,726150.4600760803,0.8142979848534642,103765.22818412351,1.549588555843149,array_size,959
5fd3ce8e2010da421cf30af7,1659246.5434468463,10.990558148867475,1844830.2729884472,1.296556249699358,1402380.2094056038,0.17848022829037807,170644.67431441473,0.9083851225327572,144536.19301572346,1.3954699883054769,2375165.341775682,0.18478376063779955,1066946.4389942617,1.1363211607366417,160982.9408823551,0.418141189231459,array_size,644
5fd3ce8e2010da421cf30afb,2070334.9945125328,8.907679115910081,2281730.351173211,2.352520490065124,1732187.6527480623,0.3097776683696285,219531.2604519015,0.3273114141584324,182838.7976992679,0.2965673311620197,2933973.028260315,0.15396867527866068,1249627.4374842595,4.059984432090988,202997.05142341572,0.6678347769655025,array_size,517
5fd3ce8e2010da421cf30b01,2397827.5446629506,8.289185618590226,2608971.4289943837,0.6666403000699938,1918455.5093088404,3.527503482159323,248711.2468398071,0.541046278936812,204443.2606546912,1.2645076043528358,3337135.4913880066,0.29453351105702663,1461118.8718358683,1.3686834902187575,235533.18884574372,0.34402542948267656,array_size,458
5fd3ce8e2010da421cf30afa,1357247.0879197957,1.6833568760803714,1408472.4745411936,0.3915803377176816,1045795.7171279616,0.8318180644608317,126423.40064576454,0.4916943896759478,110007.3363957521,0.10038812001162033,1750923.8217753465,0.34871938468731956,807367.8827980843,0.9602058268413202,116434.93914130013,1.885796795121604,array_size,861
5fd3ce8e2010da421cf30afc,90446576.31026407,3.1619317285745048,91271156.16745387,4.101408960032241,118824690.52814126,1.4065654276293522,36715065.3009537,1.4391089083668238,19314048.444121204,0.9682190366830777,106674418.33301322,5.972348084424121,66867411.383845866,2.1136906338500823,34899625.05088606,2.193828228667733,array_size,3
5fd3ce8e2010da421cf30aff,9853405.49195533,6.816180013124251,10705551.008298205,1.0259119191381143,8327822.894864184,0.7806143084990643,1303047.1587661598,1.8829095795114725,907051.2996136865,0.5227889112049287,13722873.699662015,1.0906610072563117,6326021.839214664,1.5436957895514554,1226102.5523850485,0.6738170257234698,array_size,96
5fd3ce8e2010da421cf30afe,30475854.21417337,4.574901060647296,31285501.018433467,1.5672788044192143,24433890.61226495,1.3482281715750097,4461711.162042722,0.5696041635043654,3006096.112469478,0.44816535437128596,39420424.38203012,3.5524388975799277,18641464.648008116,2.7989690228358395,4184731.81800832,1.1678694739195652,array_size,28
5fd3cec52010da421cf30b13,1182735.3754086026,1.6942865177320683,1240139.576825508,0.21924953417527046,914745.1757000709,0.7229208829770895,108830.99635582908,0.34203167644098786,94491.06459758096,1.1126158058384565,1515672.9785693395,0.5074530530576995,706005.1075343026,0.8677803895771271,100982.29274979966,0.5655789102926732,array_size,988
